cell_id,global_cycle_index,discharge_cycle,ambient_temperature,capacity_Ah,soh_pct,n_points,discharge_time_s,V_start,V_end,V_avg,V_min,V_max,I_abs_avg,I_discharge_avg,T_start,T_avg,T_max,T_rise,cumQ_calc_Ah,V_10s,V_30s,V_60s,V_120s,T_60s,T_120s,V_drop_10s,V_drop_30s,V_drop_60s,V_drop_120s,dV_dt_avg,T_rise_60s,T_rise_120s,time_to_3p7V_s,time_to_3p6V_s,time_to_3p5V_s,time_to_3p4V_s,time_to_3p3V_s,health_label,Re_ohm,Rct_ohm,matched_impedance_global_index
B0005,320,92,24.0,1.5480915247767786,77.40457623883893,328,3074.266,4.198372063670128,3.5100418364837593,3.5134397623234963,2.631343871050918,4.198372063670128,1.8163541106104555,1.8163357037192418,24.73538913848975,33.35156485472646,40.56886357314186,15.83347443465211,1.550911942595199,4.185971288913216,3.97786364725822,3.939968591925733,3.8931357866315643,25.140152564011935,25.82835100916767,0.012400774756911481,0.22050841641190777,0.25840347174439504,0.3052362770385635,-0.00022390067326196513,0.4047634255221837,1.092961870677918,637.812,1003.156,1518.375,2164.812,2464.609,Marginal,0.05869361561103209,0.08099673983388944,319
B0005,324,93,24.0,1.5323755631868592,76.61877815934297,327,3066.0,4.198353213898968,3.5359247595765018,3.515137522009075,2.6983970036642315,4.198353213898968,1.8034084947236912,1.8033887449938313,24.501974007826995,33.147486361012966,40.27804845768325,15.776074449856253,1.5352358696910198,4.1862346408235505,3.976290526166867,3.937751388299089,3.8901390739319623,24.899506013704634,25.59474372012426,0.012118573075417416,0.2220626877321008,0.260601825599879,0.30821413996700553,-0.00021605624733283304,0.3975320058776397,1.0927697122972653,628.547,984.281,1490.187,2127.265,2436.594,Marginal,0.05687355099054793,0.08079234772463807,323
B0005,328,94,24.0,1.5269528268489705,76.34764134244853,326,3056.437,4.197873789078739,3.5293508069521953,3.50830390643132,2.6338485871981514,4.197873789078739,1.8027403040636887,1.8027055285915914,24.266143541114122,33.007275861749356,40.2921849196155,16.02604137850138,1.5298029862452727,4.18458253088848,3.9742822938361426,3.9353733743960753,3.886971936380358,24.689727381541555,25.37986773903257,0.013291258190259114,0.22359149524259614,0.2625004146826635,0.31090185269838067,-0.00021872624304919208,0.42358384042743324,1.1137241979184473,609.625,975.109,1462.156,2089.656,2408.156,Marginal,0.058401226760293384,0.0816166339541188,327
B0005,332,95,24.0,1.5169573017136326,75.84786508568163,325,3048.219,4.197955644238241,3.5418570338179896,3.509190808443004,2.671566207861818,4.197955644238241,1.7959087273263283,1.795901430538156,24.1488106351578,32.91990812745461,40.184384347174266,16.035573712016465,1.5198247159090206,4.1844590264863974,3.9734451748891724,3.9341374315655893,3.885262118357689,24.574207318289282,25.27211702099885,0.01349661775184341,0.2245104693490685,0.2638182126726516,0.3126935258805519,-0.00021523998453531432,0.42539668313148127,1.1233063858410475,609.781,956.422,1443.375,2071.078,2398.984,Marginal,0.05713926164978321,0.08203042743610463,331
B0005,336,96,24.0,1.5118975960142693,75.59487980071347,324,3039.218,4.197918434710392,3.540101144510816,3.5068097579555353,2.6540810507928123,4.197918434710392,1.795435245909757,1.7953901047187761,24.208608644018938,32.99903328622305,40.320066232195046,16.11145758817611,1.5147584518547625,4.185136433508412,3.972730803108352,3.9331046441403843,3.8840799630377356,24.62645743458271,25.33198215751758,0.012782001201979476,0.22518763160203958,0.2648137905700074,0.3138384716726561,-0.0002164429436123291,0.4178487905637738,1.1233735134986418,600.593,947.281,1434.39,2052.703,2380.625,Marginal,0.056846750542401,0.08430934905296765,335
B0005,340,97,24.0,1.5065638960681105,75.32819480340552,324,3039.047,4.197739340034368,3.5453082349601677,3.50609090727422,2.656849703962618,4.197739340034368,1.7893867442508242,1.7893693215383848,24.228213693022468,33.03772281691292,40.336505612651585,16.108291919629117,1.5094289311833173,4.18350484745883,3.9720727474561577,3.9326572057312705,3.8832638509148456,24.64768254607684,25.359023018472495,0.014234492575537772,0.22566659257821042,0.26508213430309757,0.3144754891195225,-0.00021468279532175727,0.4194688530543722,1.130809325450027,600.531,947.047,1424.594,2033.516,2370.469,Marginal,0.05971458306876328,0.08128077873787101,339
B0005,344,98,24.0,1.5015453526671363,75.07726763335681,323,3030.375,4.19785490446139,3.543070358154518,3.5037157727265953,2.6363048614501152,4.19785490446139,1.7884515415769178,1.7884197287766432,24.259335333982396,33.07740307192613,40.43267631588412,16.173340981901728,1.5044162875980192,4.1851848601542665,3.9718484661108913,3.9318440238443126,3.8823682238133954,24.682783897098524,25.386786013162695,0.012670044307123263,0.2260064383504985,0.2660108806170771,0.31548668064799434,-0.00021607376852926505,0.42344856311612844,1.1274506791802992,591.063,937.938,1415.656,2015.406,2352.625,Marginal,0.057876489486257204,0.0827621596207595,343
B0005,348,99,24.0,1.4908444050400238,74.54222025200119,322,3021.0,4.197306756122815,3.5580353781991203,3.5067479961367156,2.69951692300468,4.197306756122815,1.7816042586946859,1.7815745178843934,24.228985806758885,33.05467981523988,40.314538591575015,16.08555278481613,1.493711826941372,4.18443840024942,3.971010217295307,3.9304616539478716,3.8807007969377536,24.651746693180463,25.350784922910353,0.012868355873394854,0.22629653882750844,0.2668451021749436,0.3166059591850616,-0.00021160919494329523,0.42276088642157816,1.1217991161514682,581.563,927.828,1396.219,2004.938,2332.844,Marginal,0.057106052592570886,0.08389339159553517,347
B0005,352,100,24.0,1.485868384561201,74.29341922806006,322,3021.75,4.197528212001444,3.5619975525663654,3.5058813026542324,2.698216006032282,4.197528212001444,1.7753188621341638,1.77531521321543,24.27409668200787,33.11570360624461,40.386661855917744,16.112565173909875,1.4887787485069601,4.185190542749577,3.970563585680631,3.929768808650453,3.8798703620252066,24.685565447999483,25.391837980848273,0.012337669251866856,0.22696462632081316,0.26775940335099113,0.31765784997623747,-0.00021031874226361502,0.4114687659916143,1.1177412988404036,581.562,918.812,1387.187,1986.796,2324.484,Marginal,0.05832440115222774,0.0823356083860003,351
B0005,356,101,24.0,1.480413677976106,74.02068389880529,321,3012.265,4.19743662221161,3.5617346249744624,3.504168333530808,2.6911707598773864,4.19743662221161,1.774316365086602,1.774277065659219,24.263811999299513,33.12942148982364,40.43384612547835,16.170034126178834,1.483243229580665,4.183794229335883,3.9696049901267374,3.9287745166563024,3.878464155298626,24.690027428556046,25.398133345245878,0.01364239287572655,0.22783163208487256,0.26866210555530756,0.31897246691298387,-0.00021103787257666494,0.42621542925653344,1.1343213459463648,572.234,909.437,1377.906,1968.5,2315.109,Marginal,0.05853988727737317,0.08259957408588693,355
B0005,360,102,24.0,1.4752095869031632,73.76047934515816,320,3002.641,4.197717228550219,3.5627431724748324,3.5030568931470634,2.690162319231471,4.197717228550219,1.7739323101229758,1.7738962999473062,24.253757559853845,33.130681310493344,40.44479269068758,16.191035130833733,1.4780354306665564,4.184868302644874,3.969450806034698,3.92850804312734,3.8776938291168466,24.668763975004218,25.387739367606198,0.012848925905344366,0.22826642251552087,0.26920918542287886,0.3200233994333721,-0.00021147185297056367,0.41500641515037273,1.1339818077523525,572.359,909.781,1359.422,1958.875,2296.078,Marginal,0.057610002271573896,0.08361769407052744,359
B0005,364,103,24.0,1.4859035988304024,74.29517994152012,321,3012.0,4.192454851360723,3.544836812063795,3.4982324882487936,2.6355034454892072,4.192454851360723,1.7809908306486102,1.7809805363150308,24.344257833007873,33.20069210329718,40.58499656066617,16.240738727658297,1.4887657660792073,4.1797207781894645,3.9649417728295453,3.9246299230335278,3.8749641125631964,24.755124055671363,25.460245357394673,0.012734073171258409,0.22751307853117764,0.2678249283271952,0.31749073879752654,-0.00021501262924864805,0.4108662226634898,1.1159875243867994,572.313,909.578,1368.641,1968.172,2314.719,Marginal,0.05687744083786221,0.08453629957179691,363
B0005,367,104,24.0,1.4960918298136696,74.80459149068348,322,3020.11,4.202845001527377,3.5358343175174807,3.5065859365661325,2.6594753656507684,4.202845001527377,1.7879638259714314,1.7879368391451385,25.05822714016358,33.78697527817091,40.99869158762305,15.940464447459469,1.4989827534430158,4.189465276675202,3.977507337424526,3.937158851336236,3.887608116455703,25.46124346648559,26.168932776359522,0.013379724852175201,0.2253376641028515,0.2656861501911414,0.31523688507167424,-0.00022085642046478326,0.40301632632201034,1.1107056361959415,600.516,947.329,1415.766,2024.61,2352.375,Marginal,0.058982855797460765,0.07840869791471827,368
B0005,371,105,24.0,1.4808005946928984,74.04002973464492,320,3002.172000000006,4.197952808231904,3.544628258601667,3.501457140697961,2.644554999824577,4.197952808231904,1.780299388544082,1.7802644021025333,24.85067433400367,33.673365085761986,40.997807625227495,16.147133291223824,1.4836639389657684,4.184565638659137,3.9708823328323253,3.9306217222811433,3.8807060980822077,25.265746895360103,25.973037536525275,0.013387169572767199,0.22707047539957914,0.26733108595076116,0.31724671014969674,-0.0002176172949551978,0.4150725613564319,1.1223632025216048,581.7350000000006,918.9529999999941,1377.9850000000006,1977.8910000000033,2315.375,Marginal,0.06019789084807145,0.08377346645248043,370
B0005,375,106,24.0,1.4697543268466824,73.48771634233412,319,2992.703,4.198017952345714,3.556359815036754,3.501658387162809,2.6719601666204564,4.198017952345714,1.7731170790561723,1.7731092979727967,24.688453043463287,33.535818118317145,40.84213757482493,16.153684531361645,1.4726162598554737,4.185116459876889,3.9700386915537647,3.9289961537843934,3.8784988893022114,25.101331220602894,25.81440032752948,0.012901492468825104,0.22797926079194974,0.269021798561321,0.31951906304350297,-0.0002144075564160427,0.41287817713960706,1.1259472840661928,572.047,899.735,1358.797,1948.625,2285.86,Marginal,0.05988352416265757,0.08361156763608181,374
B0005,379,107,24.0,1.4539012274845928,72.69506137422964,316,2964.468,4.192162800008929,3.5574151609154883,3.4966186408455298,2.6598211033173382,4.192162800008929,1.7707046619097417,1.7706463283269467,24.444236533813477,33.32269982188509,40.69012464267011,16.245888108856636,1.4567718969888797,4.179059905956325,3.9626309592968436,3.9212194484594964,3.870381359165863,24.874030690450002,25.598959288931777,0.013102894052604341,0.22953184071208543,0.2709433515494326,0.32178144084306615,-0.00021411856666809722,0.4297941566365253,1.1547227551183,543.89,871.734,1321.5,1902.406,2248.797,Marginal,0.058875120497055886,0.08370562422038381,378
B0005,383,108,24.0,1.4541462067235693,72.70731033617847,318,2983.375,4.196993378341778,3.570394142327151,3.4991645719433246,2.688360455508818,4.196993378341778,1.7601011563823776,1.760082069564929,24.382815275144992,33.346230327490304,40.69938049882204,16.316565223677046,1.4570363581581771,4.182515276795323,3.9666294335940595,3.924566545631787,3.8733405354882233,24.81012010671285,25.53137519164039,0.014478101546455235,0.23036394474771882,0.27242683270999146,0.323652842853555,-0.00021003033008409186,0.42730483156785937,1.1485599164953975,553.282,880.797,1320.954,1901.797,2248.391,Marginal,0.05844518592952695,0.0843513765148262,382
B0005,387,109,24.0,1.455023751906683,72.75118759533416,317,2975.297,4.197603515102162,3.5576975634324772,3.496080777360074,2.6376728619288525,4.197603515102162,1.7656363959382297,1.7656057644683798,24.71534698579929,33.64948900485925,41.06026204078849,16.344915054989198,1.4578789391822076,4.184595721081684,3.967965018984963,3.9260460704523736,3.8746831231325305,25.135031030363955,25.849097604513165,0.013007794020477803,0.2296384961171989,0.27155744464978815,0.3229203919696313,-0.00021507296638610684,0.419684044564665,1.1337506187138757,553.875,881.969,1322.047,1903.063,2249.859,Marginal,0.06055121054997781,0.08328051476741821,386
B0005,391,110,24.0,1.449042163761236,72.4521081880618,317,2974.9850000000006,4.196406678544622,3.5621145720736376,3.4959014526387993,2.645120521151077,4.196406678544622,1.758865606625853,1.7588463976901902,24.851431185422516,33.79269513542102,41.19696040482682,16.345529219404302,1.4519227155073804,4.184301673738205,3.9666168668175303,3.924907876686865,3.8736396264751933,25.283200993875553,25.98348191694099,0.01210500480641663,0.22978981172709156,0.2714988018577569,0.3227670520694286,-0.00021320850574741863,0.43176980845303703,1.132050731518472,553.625,872.2970000000059,1312.6560000000027,1884.297000000006,2240.1100000000006,Marginal,0.05995025589217596,0.0831904359131708,390
B0005,395,111,24.0,1.4386709371480566,71.93354685740283,316,2966.25,4.197098662004674,3.576830514745812,3.49758697990267,2.698012437629632,4.197098662004674,1.7517161303689361,1.751679472556383,24.593120256300985,33.52446663707275,40.84446688602949,16.251346629728502,1.441503784126685,4.183633009710041,3.9654502597224632,3.9231474540870828,3.8714060115254147,25.000071517376906,25.737679092261235,0.01346565229463259,0.2316484022822105,0.273951207917591,0.325692650479259,-0.00020910851993556235,0.40695126107592117,1.1445588359602503,544.219,862.75,1293.86,1865.704,2212.141,Marginal,0.05956501303684226,0.08487011380929321,394
B0005,399,112,24.0,1.433445432156979,71.67227160784894,315,2956.359,4.196909312093871,3.5772132537111867,3.4956989619989507,2.6928942772989077,4.196909312093871,1.751329545286535,1.7513196610559383,24.385017614303333,33.39042251934235,40.764203830749366,16.379186216446033,1.4363623467461963,4.182999065267126,3.964040983966817,3.921387576852089,3.8691300648210096,24.80926215215918,25.538261187551374,0.013910246826745798,0.23286832812705427,0.2755217352417825,0.3277792472728618,-0.00020961461662223185,0.4242445378558486,1.1532435732480408,534.671,853.046,1274.406,1845.89,2202.078,Marginal,0.059853349010250065,0.08473917663733575,398
B0005,403,113,24.0,1.4333958900838095,71.66979450419048,315,2956.344,4.197105220217278,3.569684885614067,3.492875380810072,2.6483923655058113,4.197105220217278,1.7512146419396462,1.751199360212129,24.645152954522295,33.67370212742761,41.11212504270441,16.466972088182118,1.4362881560676715,4.1840009255382675,3.9651597110005774,3.922200499317772,3.869906306525498,25.07938123178736,25.807013171626263,0.013104294679010309,0.23194550921670043,0.2749047208995057,0.32719891369177967,-0.00021222846008556878,0.4342282772650634,1.1618602171039676,534.469,852.907,1274.172,1836.266,2192.563,Marginal,0.05874548029308314,0.08711721350349075,402
B0005,407,114,24.0,1.42806487344776,71.403243672388,315,2956.406,4.196244829545076,3.5763051299071056,3.49551076423368,2.6832134764261997,4.196244829545076,1.7446714395475946,1.7446460603810616,24.932873139487384,33.91080564765892,41.27256611507568,16.3396929755883,1.430911095549914,4.183669204908519,3.9646586061208526,3.9221662420173122,3.8700514608250325,25.36496017852569,26.08446490168475,0.012575624636557592,0.23158622342422364,0.27407858752776404,0.3261933687200438,-0.00020969369553368878,0.43208703903830425,1.1515917621973664,534.766,853.109,1274.625,1836.75,2192.734,Marginal,0.06083767084489383,0.08490902777488013,406
B0005,411,115,24.0,1.4229203181741186,71.14601590870593,314,2947.266,4.1968026018066595,3.5780032001762248,3.4942333590450834,2.684960445221862,4.1968026018066595,1.7436703980732875,1.7436533204691345,24.804993137086292,33.7850680599871,41.15574924454392,16.350756107457627,1.425770339309487,4.185078807456474,3.9641141240466795,3.921083442756831,3.8686670913857153,25.225049380299158,25.954344956358472,0.011723794350185557,0.23268847775998003,0.27571915904982847,0.32813551042094424,-0.00020995709299073608,0.4200562432128656,1.14935181927218,535.047,844.141,1265.844,1818.484,2184.063,Marginal,0.05993762786815949,0.08479950183605617,410
B0005,415,116,24.0,1.417429032731308,70.8714516365654,313,2937.984,4.196227405416926,3.5782529159417336,3.491197414255986,2.669922120529456,4.196227405416926,1.742586639640644,1.7425595716233737,24.578577776974136,33.61126807392732,41.03237216951879,16.45379439254465,1.4202688243232917,4.182758180814002,3.9624562952341273,3.918892684648819,3.8658860733760583,25.003883494661352,25.737594477649512,0.013469224602924434,0.23377111018279884,0.27733472076810717,0.3303413320408679,-0.00021033963747766926,0.42530571768721614,1.1590167006753767,525.406,834.453,1246.719,1799.484,2164.812,Marginal,0.05959588691816853,0.08518775171680287,414
B0005,419,117,24.0,1.412409228794446,70.6204614397223,312,2929.125,4.196558172556389,3.57952648091485,3.4889094081576237,2.664105530655056,4.196558172556389,1.7420413740670528,1.742012537601679,24.357810301716302,33.45598581472246,40.937269906716935,16.579459605000633,1.415309735022548,4.1833217570110355,3.9610902073702148,3.9172513330829974,3.8635794646114516,24.787427760600455,25.518623203362864,0.013236415545353708,0.2354679651861744,0.27930683947339174,0.33297870794493756,-0.00021065392963480188,0.42961745888415237,1.1608129016465618,516.297,825.656,1228.5,1780.844,2146.219,Marginal,0.058400743519397356,0.08632938236969102,418
B0005,423,118,24.0,1.412578792940193,70.62893964700964,312,2928.454,4.196870541112335,3.5733090987103386,3.487376295811431,2.634098605983684,4.196870541112335,1.742181032221019,1.7421745651536007,24.616751003686066,33.723267448788484,41.240704611971786,16.62395360828572,1.415451731809235,4.183005447769969,3.9619320411499914,3.918049442432777,3.864720954238358,25.04976095106186,25.78236849930153,0.013865093342365853,0.23493849996234362,0.27882109867955807,0.3321495868739772,-0.00021293195740892511,0.433009947375794,1.1656174956154643,515.922,825.157,1237.391,1780.75,2146.079,Marginal,0.06260506440345279,0.08502111899525971,422
B0005,427,119,24.0,1.4075983731469897,70.37991865734948,312,2929.375,4.196795527524874,3.5808535254697578,3.491994243745711,2.68378702970616,4.196795527524874,1.7358994681512463,1.735870423285932,25.029278052079956,34.050076369857344,41.43649987692296,16.407221824843003,1.4105092613457857,4.1825150850717865,3.962849807990812,3.919194838483301,3.8660764842199193,25.437811571130545,26.17427187036979,0.014280442453087794,0.2339457195340624,0.2776006890415732,0.33071904330495494,-0.00021026396485773126,0.40853351905058943,1.1449938182898336,516.047,825.593,1237.734,1781.109,2146.484,Marginal,0.06115195391732467,0.08485577620272611,426
B0005,431,120,24.0,1.4333920485221476,71.66960242610739,314,2946.031,4.189287343772767,3.5558917253318874,3.491585878898649,2.660031949282934,4.189287343772767,1.7568416780989415,1.7568148325244588,25.159494190646395,33.889346908026745,41.16703904201915,16.007544851372753,1.4362698207110018,4.176912722835709,3.9580583030091114,3.916478973974085,3.8657047029644263,25.561155255925545,26.26544603218744,0.012374620937057657,0.23122904076365547,0.27280836979868184,0.32358264080834065,-0.00021499964475624308,0.4016610652791499,1.1059518415410459,534.547,853.297,1275.031,1846.328,2202.266,Marginal,0.059630601199984506,0.0850345675980089,430
B0005,433,121,24.0,1.4382550176792908,71.91275088396453,315,2955.438,4.201144545237731,3.551885409283692,3.495576227046425,2.650011641082063,4.201144545237731,1.7573416780114148,1.7573296447103364,25.21215090210571,34.067648550088656,41.36216559728765,16.15001469518194,1.4411430962886738,4.188391100882602,3.970873685249268,3.9284911954049817,3.8767154070275005,25.619578387628525,26.327464645020886,0.012753444355128707,0.23027085998846264,0.272653349832749,0.32442913821023023,-0.00021968288150657836,0.4074274855228168,1.115313742915177,553.406,871.953,1302.906,1874.141,2220.766,Marginal,0.06160738568225919,0.08020127504914304,434
B0005,437,122,24.0,1.4173547174485526,70.86773587242763,313,2937.625,4.196925753814179,3.5736151200402326,3.4938988589692483,2.6936969083341418,4.196925753814179,1.7428335857439643,1.7427982125383101,24.852009021918743,33.75168100943646,41.02198772703674,16.169978705117995,1.4202104215395475,4.183637288038767,3.963904092982366,3.9208041377515204,3.8685882786075636,25.271151643462236,25.98370919468272,0.013288465775412206,0.2330216608318132,0.27612161606265895,0.3283374752066157,-0.0002121818250368739,0.419142621543493,1.1317001727639777,525.563,834.891,1256.25,1809.203,2174.391,Marginal,0.060986669920577066,0.08583976882422588,436
B0005,441,123,24.0,1.406981663677643,70.34908318388216,312,2929.078,4.196901090271507,3.582249809980573,3.49159162968384,2.697073130067154,4.196901090271507,1.7353504197544476,1.7353070802572421,24.475953784901723,33.46482299584788,40.78818812957494,16.312234344673218,1.4098353426296675,4.183217797970483,3.961746133073531,3.9178886529499337,3.8646873377248276,24.897869762864993,25.626964458540847,0.01368329230102372,0.23515495719797608,0.27901243732157344,0.3322137525466795,-0.00020984462697508716,0.42191597796326974,1.1510106736391243,516.016,825.157,1228.297,1771.719,2146.266,Marginal,0.06100425704109886,0.08588436114872877,440
B0005,445,124,24.0,1.4012037783587625,70.06018891793812,311,2918.375,4.196688955833435,3.5821071034262646,3.4885729299834787,2.6806995515145213,4.196688955833435,1.7344921598262548,1.734463605818724,24.345219404030782,33.40210697922146,40.81506138506309,16.469841981032307,1.404064601670206,4.183202754112552,3.960169769987325,3.916029436605026,3.86225991817275,24.771303482630447,25.50420179029864,0.013486201720882995,0.23651918584610954,0.2806595192284087,0.33442903766068444,-0.0002105904321436313,0.4260840785996649,1.1589823862678585,506.61,806.016,1208.875,1751.875,2126.797,Marginal,0.06232914782727364,0.08822161138920462,444
B0005,449,125,24.0,1.3967008232726328,69.83504116363164,311,2919.812,4.196339302740304,3.5845442528815368,3.4869021151089825,2.6695398084864568,4.196339302740304,1.7281729028527344,1.7281060537408528,24.326630542911904,33.410688917712235,40.858374219876424,16.53174367696452,1.3995533940322913,4.182392942498913,3.959462591800432,3.914884973937337,3.860923924432043,24.744192713497192,25.471552902176615,0.013946360241391176,0.23687671093987195,0.28145432880296717,0.33541537830826096,-0.0002095323431298889,0.41756217058528833,1.1449223592647115,506.641,806.609,1200.312,1734.297,2109.25,Replace,0.061502762788551504,0.0872699062901812,448
B0005,453,126,24.0,1.391284788852726,69.5642394426363,309,2900.422,4.196181412764837,3.582997063524048,3.4855485210036417,2.671695307817951,4.196181412764837,1.7327380581794602,1.7327134653551426,24.280281649900346,33.38984948261314,40.839876773287166,16.55959512338682,1.3941526003982816,4.184344741000429,3.958785417513112,3.913865848832512,3.85949810817838,24.71615086240879,25.447308683680138,0.011836671764407392,0.23739599525172483,0.2823155639323245,0.3366833045864568,-0.00021141211494078748,0.4358692125084431,1.1670270337797923,497.453,797.313,1190.922,1724.969,2099.516,Replace,0.06141907994833745,0.08720378292525818,452
B0005,457,127,24.0,1.3862287677978349,69.31143838989175,309,2901.375,4.195770804194879,3.585576080990165,3.4838912547260388,2.661289185949965,4.195770804194879,1.7261256572869232,1.7260995911394679,24.239023397259928,33.3700433438796,40.85376069244676,16.614737295186835,1.3890682205913991,4.18322029541204,3.9573485006960114,3.9123556650208666,3.8575999886719345,24.67323874371293,25.412252364775977,0.012550508782839032,0.23842230349886773,0.2834151391740125,0.3381708155229446,-0.00021031225650069854,0.4342153464530014,1.1732289675160494,488.047,788.0,1181.172,1705.844,2080.563,Replace,0.06121665145307191,0.0872819262712242,456
B0005,461,128,24.0,1.3804366761974138,69.02183380987069,309,2901.187,4.195456241846729,3.5910908384825198,3.483198941484065,2.667817533540102,4.195456241846729,1.7195921297098775,1.7195657519906433,24.12349712975845,33.27215987470977,40.74795214258888,16.624455012830428,1.3832819278630677,4.182719085851259,3.9563593933115966,3.9107340802161437,3.8556608682849007,24.55776639531955,25.299158196679727,0.012737155995470317,0.2390968485351328,0.2847221616305857,0.33979537356182865,-0.00020831659709084923,0.4342692655610989,1.1756610669212755,487.875,778.218,1162.093,1686.531,2070.687,Replace,0.062704070176938,0.08679111809854424,460
B0005,465,129,24.0,1.3752364150256224,68.76182075128112,308,2891.64,4.19654355365607,3.594060583971402,3.4836274447098883,2.684008069130594,4.19654355365607,1.7186729733031645,1.7186279788747285,24.053006415445992,33.222444215660225,40.68794001196382,16.634933596517826,1.3780877745195972,4.184124418089744,3.956532568677032,3.9107864015838962,3.855380872772721,24.49080545555792,25.228212976411285,0.012419135566325679,0.24001098497903772,0.28575715207217334,0.34116268088334856,-0.00020835338067140704,0.4377990401119263,1.175206560965293,478.328,777.906,1162.109,1677.437,2061.312,Replace,0.06172613583587411,0.0883779260119075,464
B0005,469,130,24.0,1.3705128024895008,68.52564012447505,307,2882.906,4.194357133255019,3.5911079597852744,3.480172442538601,2.6585256208771644,4.194357133255019,1.7177612585976265,1.7177168368766609,24.06286320276633,33.26207748383125,40.7810749453613,16.718211742594967,1.373352815736587,4.180465502912141,3.953731726135648,3.9078411081631788,3.8523361425328337,24.49894360120484,25.24284943938273,0.013891630342877548,0.24062540711937075,0.28651602509183993,0.34202099072218495,-0.00020925037912083996,0.4360803984385093,1.1799862366164007,478.531,769.109,1143.875,1659.312,2043.594,Replace,0.06185223703499693,0.08697922184678317,468
B0005,473,131,24.0,1.3705085566270399,68.52542783135199,307,2883.265,4.195863681881766,3.5888120102866528,3.478452148610975,2.6372250579822927,4.195863681881766,1.7177329322613766,1.7177205045988349,24.086387020526896,33.312029905516525,40.88159339768709,16.795206377160195,1.3733590315962987,4.182598020034173,3.9549389704814706,3.9086788329895827,3.8530120278748146,24.527190261130656,25.267737440013306,0.013265661847593258,0.2409247114002957,0.28718484889218354,0.3428516540069517,-0.0002105431417490635,0.44080324060375986,1.1813504194864102,478.719,759.75,1143.859,1649.672,2033.875,Replace,0.06310358102659182,0.08852234569242505,472
B0005,477,132,24.0,1.3647355108681518,68.23677554340759,307,2882.969,4.1955845546644195,3.5942147923006207,3.4785782556105507,2.6514257735606432,4.1955845546644195,1.7110353118434487,1.7110011240724934,24.009281472194747,33.25287943255863,40.81191473576834,16.802633263573593,1.3675710970800876,4.1826731207291745,3.953975515620228,3.907241621146182,3.851435123779112,24.448093897319012,25.199212118209445,0.012911433935244965,0.2416090390441914,0.2883429335182375,0.3441494308853077,-0.00020859390522887995,0.4388124251242651,1.1899306460146981,469.219,759.484,1134.14,1639.703,2023.812,Replace,0.06228746060457266,0.08923087570947913,476
B0005,481,133,24.0,1.375392016895762,68.7696008447881,308,2891.656,4.186574613062876,3.5833415219285625,3.4825195584604582,2.676384659108382,4.188483624251573,1.7185210755483786,1.7184708443119479,24.719545529723796,33.745054045019884,41.11793533148924,16.398389801765447,1.37821858568159,4.175656967451262,3.950957548142068,3.9064954359735173,3.8529453915880936,25.13755844526116,25.87383472804184,0.010917645611614013,0.23561706492080825,0.2800791770893589,0.3336292214747827,-0.00020861163676948912,0.4180129155373642,1.1542891983180432,478.937,778.547,1162.625,1687.062,2070.969,Replace,0.06270549893166993,0.08838724457648714,480
B0005,483,134,24.0,1.3861115151535393,69.30557575767696,309,2901.25,4.200346502821317,3.5804307189370586,3.4886823636752826,2.6949138502817815,4.200346502821317,1.726125961990839,1.726086578175244,24.843079939814473,33.88841975386692,41.248795355864885,16.405715416050413,1.3889425988231323,4.189061288790651,3.963622843053359,3.9186226989236737,3.8646531245712965,25.27391831081056,26.004356698070403,0.011285214030666069,0.23672365976795762,0.28172380389764307,0.3356933782500202,-0.00021367196342413034,0.43083837099608857,1.16127675825593,506.703,797.281,1190.703,1724.984,2099.703,Replace,0.06270549893166993,0.08838724457648714,480
B0005,485,135,24.0,1.3698500035838939,68.49250017919469,308,2891.703,4.1981749992980655,3.592441816132449,3.4858502383832755,2.6973343716306273,4.1981749992980655,1.7120885729908761,1.7120550931996907,24.581003847390768,33.7353756996425,41.16242984455477,16.581425997164004,1.3726831892729816,4.186290360564449,3.958908621131022,3.91318811111947,3.858184617685735,25.02354183409196,25.76059741291853,0.011884638733616448,0.23926637816704366,0.2849868881785955,0.3399903816123304,-0.00020947282039878104,0.4425379867011934,1.1795935655277603,487.781,777.953,1161.953,1677.203,2061.094,Replace,0.05609876336075707,0.0751803131352498,486
B0005,489,136,24.0,1.3647827949260758,68.23913974630379,307,2883.016,4.195715092938243,3.589331565362288,3.478794177297151,2.642540259937964,4.195715092938243,1.71106364626804,1.7110430782373347,24.340286688400784,33.59131052719714,41.16437554618679,16.824088857786005,1.3676387404253854,4.181785643075748,3.9548014282220336,3.908642152652548,3.8532758572529393,24.78758326961389,25.529255475139145,0.013929449862494891,0.24091366471620912,0.28707294028569486,0.34243923568530343,-0.00021032957415982243,0.4472965812131058,1.1889687867383607,478.516,759.438,1134.109,1649.172,2033.031,Replace,0.053286381622558374,0.08156856568421471,488
